,win,nomination
nm0544306,5,0
nm0629069,1,3
nm0813644,3,1
nm0381328,0,3
nm8093048,,
nm4131865,,
nm2035216,1,2
nm2130108,15,4
nm4979401,0,5
nm3146718,1,4
nm3627727,,
nm2892346,0,1
nm3323043,0,1
nm1437690,1,12
nm0876619,15,1
nm1088485,,
nm0553151,0,1
nm4368478,0,1
nm0076081,4,26
nm0595271,1,2
nm3994747,0,2
nm0192478,5,2
nm0363235,2,4
nm2104340,5,9
nm1445631,,
nm0440870,,
nm0787257,1,0
nm0514226,1,2
nm0634380,,
nm4661720,4,0
nm0092202,1,0
nm0760582,,
nm0361926,,
nm1395754,4,0
nm0740284,,
nm0762674,2,7
nm0198755,9,2
nm1280221,45,15
nm1128822,,
nm0820934,0,11
nm3265119,5,6
nm0007161,,
nm0994392,3,2
nm2071556,3,0
nm0644204,18,10
nm1963851,,
nm0613517,,
nm7890106,,
nm1417049,1,0
nm0330948,3,1
nm0763287,,
nm6446307,,
nm3986275,,
nm0765392,0,1
nm2930027,,
nm0213340,1,2
nm0332647,5,4
nm1271233,5,1
nm6420135,1,0
nm5035239,,
nm1474730,,
nm0853546,2,3
nm0591910,0,1
nm2011594,2,2
nm0863633,7,1
nm0606809,,
nm0205223,,
nm0805554,,
nm0293989,7,9
nm1235530,7,12
nm1176219,8,16
nm0832985,6,0
nm0638033,5,10
nm0099474,6,6
nm0705675,0,1
nm0394756,1,0
nm1716653,6,1
nm0846505,,
nm0003922,5,11
nm2795965,2,6
nm0144758,2,0
nm0042705,,
nm0148034,1,0
nm0935382,0,1
nm0476540,1,1
nm0779830,3,3
nm4698469,,
nm6682717,,
nm1061623,6,9
nm0673400,2,9
nm2470854,5,0
nm0050048,0,1
nm0540021,,
nm0000197,89,100
nm0338137,,
nm0468007,2,2
nm2611855,14,17
nm2915098,10,10
nm0845386,,
nm0909699,,
nm0707184,3,1
nm2052419,,
nm0520531,1,0
nm0246206,4,0
nm0368906,2,5
nm9202162,,
nm4219739,1,1
nm0151060,,
nm0652225,3,4
nm3484837,,
nm2175568,,
nm0019920,,
nm0775279,0,5
nm0410271,,
nm0674759,1,0
nm0882203,12,10
nm1893445,1,1
nm0813216,5,2
nm0001238,4,1
nm1367601,,
nm3903159,3,2
nm9454357,0,1
nm6121143,,
nm0398836,7,12
nm1164861,2,2
nm0002856,2,0
nm1496044,,
nm0428448,4,1
nm1672004,6,3
nm3696258,12,2
nm2013708,,
nm0081540,42,41
nm0083761,,
nm0123863,,
nm0361779,7,6
nm0462064,2,2
nm0840042,,
nm0128687,2,0
nm0788924,,
nm2583364,1,4
nm0497528,1,0
nm0339175,4,2
nm0725345,15,16
nm0164187,5,11
nm3241039,,
nm0087933,15,5
nm0438394,1,3
nm1738794,18,21
nm1726262,,
nm6492296,,
nm6612721,,
nm1988172,,
nm1847738,8,2
nm0580725,,
nm1091767,,
nm0496746,3,11
nm1665978,,
nm0118366,2,2
nm2868072,2,5
nm0616893,,
nm8602540,2,3
nm4230388,4,8
nm1234012,,
nm3433402,1,0
nm0293572,0,2
nm0950710,,
nm1498570,12,11
nm1016827,4,2
nm0583931,,
nm2413729,1,1
nm5697565,,
nm3687830,3,8
nm0612914,7,6
nm0532039,5,2
nm2015237,3,7
nm0645041,,
nm0286207,,
nm2263902,,
nm3377959,,
nm0669757,0,1
nm6523117,,
nm0812787,1,5
nm5715866,0,4
nm0567587,0,3
nm0208370,2,2
nm1654324,1,1
nm4726444,,
nm1044494,0,2
nm0331453,1,0
nm5050824,5,14
nm3108764,2,1
nm2274251,7,10
nm0853380,5,17
nm3508781,4,5
nm0170009,,
nm2548099,,
nm10825583,,
nm0019680,0,2
nm0687751,51,34
nm0373429,1,0
nm0936838,,
nm0631273,,
nm1773563,8,24
nm11065997,,
nm1950078,,
nm1343100,,
nm0320513,1,0
nm1625220,36,16
nm0664756,0,4
nm0137134,0,1
nm0498213,,
nm0298115,,
nm0079096,1,2
nm1011749,0,1
nm1860612,2,1
nm0050689,,
nm0150790,1,0
nm0526946,8,5
nm0304025,4,27
nm3736815,,
nm3468066,6,5
nm1298259,,
nm10107457,,
nm0482494,0,4
nm1473428,1,4
nm3327614,3,5
nm0665322,2,0
nm4060000,2,0
nm1281416,3,8
nm1692070,3,0
nm0761879,20,12
nm3137026,,
nm2121927,,
nm1777491,2,2
nm0885504,2,1
nm2258330,3,2
nm1112199,,
nm1490123,14,13
nm2289424,,
nm0914058,4,3
nm1111262,,
nm3152327,21,28
nm0734308,2,1
nm0804752,1,7
nm1595314,0,2
nm1788026,4,0
nm4962135,,
nm10285716,0,2
nm1347493,1,2
nm1593937,1,0
nm5312835,,
nm0893536,5,6
nm2975353,0,10
nm0757975,8,9
nm0463761,1,1
nm0146873,,
nm0158323,14,28
nm1917551,,
nm3202310,1,1
nm0790250,3,1
nm1785754,1,0
nm0433267,9,6
nm0493441,1,6
nm0151617,,
nm1625632,,
nm1011539,8,3
nm0822540,7,0
nm0604688,2,3
nm5965286,,
nm2652386,4,2
nm0948134,1,1
nm4731418,2,10
nm0025955,9,2
nm0691255,2,4
nm2244239,1,4
nm0326321,,
nm0028764,10,14
nm4133399,,
nm0044332,1,7
nm8591088,,
nm7850257,1,1
nm0862343,1,0
nm4147334,0,1
nm0686927,1,3
nm0752244,10,7
nm6607709,,
nm0004048,0,1
nm1481493,0,4
nm0000929,3,13
nm0400731,2,8
nm4175299,9,0
nm3950508,2,8
nm0576283,,
nm5123037,0,1
nm0026339,1,1
nm2450532,,
nm1720530,1,0
nm4158052,0,6
nm2988888,,
nm0494435,,
nm0871535,6,5
nm2473620,5,0
nm0627438,7,3
nm0951698,1,0
nm4771615,,
nm6276616,7,12
nm0138164,1,3
nm3231073,3,4
nm0217677,0,1
nm4339543,,
nm5090702,,
nm1183478,,
nm9145322,,
nm4363294,,
nm0618834,,
nm2745760,5,7
nm1932020,15,4
nm8886302,,
nm5393911,1,3
nm0628838,2,4
nm0417794,2,2
nm2315216,7,13
nm0000165,40,78
nm0185473,3,7
nm4477064,28,35
nm1088868,6,2
nm0387828,6,14
nm0007399,9,7
nm0682342,5,2
nm3104562,28,21
nm1840925,7,7
nm1435889,31,21
nm0064224,,
nm1267023,,
nm2420940,,
nm0434726,1,10
nm1200083,,
nm10211330,,
nm0123273,24,60
nm2776729,1,0
nm0208544,1,1
nm0529101,,
nm9202318,,
nm1992711,,
nm0168641,2,5
nm3614151,,
nm4824234,,
nm0000005,84,60
nm0462030,26,9
nm0079013,5,9
nm0266624,0,2
nm3394923,1,2
nm0534550,1,2
nm0388956,9,5
nm0813695,16,7
nm0651690,,
nm0586233,0,1
nm1641305,2,3
nm0297934,1,1
nm3650982,,
nm0270671,3,0
nm6464561,,
nm4590046,,
nm0403964,,
nm0599270,4,3
nm0952166,0,1
nm0916328,,
nm0348472,,
nm0994379,4,0
nm0300759,,
nm0199609,,
nm9003875,,
nm0387683,6,4
nm0345294,1,1
nm1320725,,
nm0537354,3,12
nm0205541,2,5
nm2210157,2,7
nm2270358,4,3
nm0538533,17,14
nm0906440,,
nm2758808,,
nm0005544,21,30
nm0527325,,
nm0489453,0,1
nm2756735,,
nm0148187,,
nm3041658,,
nm1732274,6,1
nm1278446,5,3
nm1628224,9,3
nm0022741,3,3
nm0284524,3,1
nm0418619,,
nm0586259,1,3
nm6229968,3,3
nm2389781,,
nm1460624,0,1
nm0007914,,
nm0759620,3,1
nm0816110,1,1
nm0928832,0,1
nm0553941,,
nm2393910,1,11
nm0437625,6,6
nm3594105,6,11
nm2151556,13,21
nm0201094,58,76
nm0049621,,
nm0546239,12,6
nm0396321,,
nm0112647,,
nm2736593,10,4
nm0445368,,
nm0361828,7,6
nm4370644,,
nm0375097,3,0
nm0800140,1,1
nm0285832,,
nm1802151,8,17
nm0500610,3,10
nm3597547,,
nm0472086,1,1
nm0780782,,
nm2549243,,
nm3009132,7,4
nm0106924,9,10
nm0407392,13,6
nm1923157,,
nm0587741,,
nm0117725,1,0
nm5141259,0,1
nm6659918,1,2
nm0440924,1,1
nm0124991,18,25
nm1680829,3,0
nm0295107,,
nm0512052,2,9
nm1012501,2,7
nm1178846,5,0
nm0312315,0,2
nm2113645,21,15
nm1491557,8,6
nm5406453,,
nm0608575,0,2
nm0000841,24,34
nm0013160,,
nm0246222,3,0
nm1720364,,
nm2780133,0,6
nm0708001,,
nm3321297,3,7
nm0549435,,
nm0476620,5,0
nm0187740,40,36
nm0003482,48,44
nm2620778,,
nm1097974,9,11
nm9947553,,
nm3869160,,
nm2215563,9,9
nm0125930,7,1
nm3783049,1,0
nm1168186,2,5
nm1500325,,
nm0587277,4,3
nm0667734,73,75
nm3665687,23,16
nm0045873,,
nm0163011,,
nm0703368,1,0
nm4246479,1,0
nm0112456,38,56
nm0088881,,
nm4484662,,
nm0463040,2,2
nm0494557,1,1
nm0336076,4,4
nm2733360,0,6
nm0582230,1,0
nm0875973,,
nm5801372,1,0
nm0000037,14,9
nm6836449,,
nm0104888,0,1
nm1543747,7,7
nm0778756,,
nm0094274,7,38
nm3597462,,
nm5689944,19,37
nm6386032,,
nm0332467,13,33
nm0117745,,
nm7821194,,
nm1435501,0,1
nm4462129,1,1
nm0558721,,
nm1394969,,
nm0019665,6,1
nm5474339,1,0
nm0638913,5,11
nm2359010,2,1
nm0276634,,
nm3569165,12,19
nm7390096,,
nm3761345,2,2
nm4466584,1,0
nm4315078,0,1
nm2297663,,
nm0908890,1,2
nm6237221,0,1
nm8400459,,
nm0955787,2,1
nm0902741,2,2
nm0439074,,
nm0151533,6,9
nm6928014,,
nm10246130,,
nm2994121,,
nm8351963,,
nm0846281,29,13
nm0006916,1,5
nm4287208,0,1
nm1228338,,
nm0911799,,
nm0855629,3,0
nm4131787,,
nm1194439,15,4
nm1272853,1,2
nm0217433,3,5
nm1899403,,
nm0266684,3,14
nm1994122,0,3
nm1731219,0,1
nm1763315,1,0
nm0273726,2,1
nm5668102,,
nm3151107,,
nm0172989,0,1
nm2310968,6,0
nm3298144,,
nm0888502,,
nm3162955,4,6
nm1502868,0,2
nm0139111,1,4
nm4014598,4,11
nm0347202,6,6
nm0673087,3,5
nm2853516,0,9
nm0951577,,
nm0758541,0,1
nm1323642,,
nm0033937,,
nm0380957,1,2
nm3936313,,
nm3497012,,
nm3666265,,
nm0624423,2,3
nm0194540,,
nm0727205,7,23
nm0825731,4,19
nm3065589,,
nm2260471,,
nm0281538,7,7
nm0642200,1,1
nm0173806,0,1
nm0581847,,
nm0498212,9,12
nm3114500,6,6
nm2771884,11,6
nm0619056,0,1
nm0994468,3,1
nm0666882,,
nm3250342,,
nm1085096,,
nm0821412,5,4
nm0500977,,
nm0499724,3,7
nm5444578,3,0
nm0752421,,
nm0763872,,
nm0222427,,
nm0353587,1,0
nm0195476,0,1
nm4914792,19,17
nm4029670,,
nm2704726,23,11
nm1271703,8,9
nm6480159,,
nm0517710,1,2
nm1818216,9,12
nm9220261,0,1
nm0581206,,
nm3902889,0,2
nm8644829,,
nm4143175,9,12
nm0859062,,
nm0426037,0,3
nm0412676,2,1
nm0584297,1,1
nm1615927,0,1
nm0402563,0,1
nm1690993,0,2
nm0432934,7,3
nm0860979,0,2
nm0094137,2,5
nm1831111,1,1
nm0718201,1,1
nm0118419,2,5
nm2667194,0,6
nm0331606,1,2
nm0664846,3,3
nm0636555,0,1
nm1451137,0,4
nm0974169,7,2
nm0631551,,
nm2343498,,
nm0657084,16,36
nm4005313,,
nm0921244,,
nm0066384,,
nm0161797,1,2
nm1630941,,
nm4270383,,
nm2196814,0,2
nm1059173,1,1
nm3385314,2,1
nm0185187,16,26
nm3310135,,
nm2892349,3,0
nm0205289,6,9
nm1025033,1,0
nm0512886,,
nm0607454,2,5
nm0246903,15,16
nm0225225,,
nm0275793,2,2
nm1130529,0,1
nm3491868,0,1
nm1879225,1,0
nm0813848,1,0
nm1312283,1,0
nm4454185,,
nm7388685,4,9
nm4911735,3,5
nm6045089,,
nm0220234,1,1
nm0406013,,
nm0895752,0,1
nm0003447,0,2
nm0267512,21,25
nm2322952,,
nm11071153,,
nm0002814,9,5
nm0864468,2,2
nm0105693,7,5
nm0689343,2,2
nm2908592,,
nm0634402,,
nm0131704,0,1
nm1836967,,
nm0587557,0,2
nm0129132,2,0
nm0959774,11,13
nm0649785,1,0
nm1242171,4,0
nm0038604,3,12
nm0398979,,
nm1435237,,
nm1639277,,
nm8237691,8,11
nm0172181,,
nm0121906,6,0
nm1768217,2,4
nm1038424,,
nm0739662,,
nm2279788,1,0
nm4671160,,
nm3208357,2,2
nm0672070,0,1
nm0506442,0,1
nm0665374,1,1
nm9490271,,
nm0563748,26,7
nm3272700,6,10
nm0446662,,
nm0918326,9,11
nm6035816,,
nm7594418,2,2
nm0907630,,
nm1408676,,
nm2595974,1,1
nm0694137,,
nm10110883,,
nm5732579,0,4
nm0442207,32,13
nm3761088,10,13
nm0914386,8,2
nm6425982,,
nm0548285,1,0
nm1729237,9,22
nm0389972,,
nm3655059,,
nm3466040,4,8
nm1318602,24,90
nm6483324,0,2
nm0784723,4,5
nm0296485,,
nm10693105,,
nm2677913,6,2
nm0082841,,
nm0388909,,
nm2134432,5,0
nm1259307,0,2
nm2204480,3,2
nm3578010,1,1
nm0300665,7,5
nm0578757,4,1
nm3262424,38,27
nm0934057,,
nm9245314,,
nm0393874,0,1
nm0877366,,
nm2911206,0,1
nm2277869,23,30
nm3457290,1,0
nm0874497,,
nm0103523,3,5
nm1552823,,
nm0159201,4,1
nm0564928,4,2
nm0710277,9,25
nm0603495,,
nm0001125,48,75
nm9310673,,
nm9872536,,
nm0042641,,
nm1645811,,
nm1954072,6,5
nm3570082,,
nm1418756,,
nm8346057,,
nm1754605,0,1
nm0611578,,
nm0003638,4,0
nm2274466,,
nm1893182,2,3
nm0756898,2,1
nm0127496,1,0
nm2270180,4,7
nm6615978,0,2
nm0970807,0,5
nm0797055,4,9
nm0778735,,
nm0269170,0,2
nm1840848,6,12
nm0465484,1,1
nm1890588,0,1
nm5253918,10,8
nm0500404,0,1
nm2836676,0,3
nm2970265,,
nm0229260,,
nm0254120,3,12
nm0570912,30,74
nm0899872,,
nm0354091,26,35
nm0822586,,
nm1646016,15,3
nm0706286,,
nm0896769,1,0
nm1768837,1,2
nm0818539,,
nm0136631,,
nm0015533,2,4
nm3785637,3,2
nm0878604,,
nm1030197,,
nm0662899,,
nm0295105,16,0
nm0692159,,
nm1156019,,
nm2658694,1,3
nm5783069,7,14
nm0003117,0,2
nm0317233,,
nm0446129,,
nm0407071,1,0
nm1040588,2,3
nm0497702,0,1
nm1797161,1,4
nm6780137,,
nm2404354,0,2
nm0201965,1,0
nm4679279,4,2
nm0703666,5,3
nm0726000,10,7
nm0438226,0,1
nm0388629,2,2
nm0873006,0,1
nm0319846,5,8
nm1245382,,
nm0065284,1,4
nm3625810,1,1
nm1266372,6,23
nm1164653,3,10
nm0782597,,
nm0439597,1,2
nm0678786,1,3
nm1983056,0,2
nm0078705,,
nm0789366,8,7
nm0130956,4,0
nm0685625,4,4
nm0361132,1,1
nm6749164,5,5
nm0550057,,
nm1802260,,
nm0720411,,
nm3033391,,
nm1948254,,
nm4355349,3,1
nm1387177,1,2
nm0047063,0,1
nm5913274,0,2
nm0458498,,
nm0757395,2,0
nm2260731,,
nm0479738,2,2
nm0872529,6,6
nm1171272,,
nm4463090,,
nm0562266,5,3
nm0000729,68,61
nm0670350,2,0
nm0563243,4,12
nm2764740,11,0
nm1841530,24,8
nm0434701,2,0
nm0846550,2,3
nm1098795,3,1
nm2724363,0,5
nm0255912,,
nm0512746,3,4
nm0155568,1,0
nm5381630,,
nm0250038,1,1
nm0050156,2,3
nm0003948,0,1
nm5785340,2,0
nm1470996,4,0
nm10854729,,
nm0320274,,
nm0498174,1,1
nm0504802,0,1
nm0002192,2,3
nm0567979,1,0
nm0724037,,
nm4295186,0,2
nm0003572,,
nm1595301,2,1
nm0075263,3,1
nm2908724,0,2
nm3303482,,
nm2458273,,
nm0401323,,
nm0607422,4,5
nm1232929,1,2
nm1055063,6,8
nm0455886,0,1
nm4706472,0,1
nm3259387,,
nm2709116,,
nm0950715,,
nm4504144,,
nm1253674,2,4
nm0780980,3,15
nm1402126,0,1
nm0125340,0,1
nm1589670,2,3
nm0784769,2,1
nm0418986,3,0
nm0942698,,
nm3241061,0,1
nm1697530,0,2
nm0007066,13,14
nm1646023,2,2
nm1837867,7,6
nm0436284,0,1
nm0828623,11,12
nm4118640,,
nm0953342,,
nm0049336,,
nm0369736,2,1
nm1315595,,
nm0769351,,
nm3283161,,
nm1257352,1,6
nm0652974,0,1
nm3501774,,
nm5611351,0,3
nm0126965,2,1
nm1099262,2,5
nm0336486,6,11
nm0617473,,
nm0394114,11,14
nm0848409,0,2
nm1047180,,
nm1777608,,
nm0263009,10,7
nm0468778,4,0
nm0716257,3,9
nm3270014,4,2
nm0753912,10,12
nm0802784,1,1
nm1183471,12,10
nm1831714,5,1
nm1879589,0,1
nm0899139,6,8
nm0678104,0,4
nm6146827,,
nm0622826,,
nm1396104,0,7
nm0483625,,
nm0000273,28,72
nm1893464,2,0
nm0662820,1,4
nm1707168,0,1
nm0744081,,
nm0431570,13,9
nm1413443,21,19
nm0504496,2,1
nm0641224,2,0
nm4296196,3,0
nm0755805,,
nm1129444,0,1
nm8248697,6,8
nm2728497,2,0
nm7391581,1,0
nm9659631,1,0
nm0238186,3,12
nm2554541,0,1
nm0675894,2,0
nm0642057,1,0
nm4780276,,
nm0000887,2,0
nm3799137,,
nm0945324,,
nm2405489,,
nm0190096,0,1
nm0636495,,
nm0305564,1,0
nm4318159,9,9
nm3334627,3,0
nm2273726,3,5
nm1137598,,
nm2042155,2,5
nm0753526,2,9
nm0015570,3,5
nm0071514,,
nm0865918,17,34
nm0806143,,
nm1234800,,
nm6468217,,
nm4973870,,
nm5426690,11,3
nm4027968,,
nm0156557,,
nm0161916,,
nm2892512,,
nm2636593,,
nm5939217,,
nm4726966,,
nm5117802,,
nm0003201,,
nm0844794,,
nm6305117,0,4
nm0489214,,
nm0521617,,
nm0549820,0,1
nm3329156,3,7
nm0330057,2,8
nm0539360,,
nm2255578,,
nm1359023,2,4
nm1124874,1,0
nm0625338,,
nm0276349,30,31
nm0201713,,
nm0957365,,
nm0346087,12,20
nm4549849,5,7
nm3151947,0,1
nm0228374,1,0
nm0742940,43,25
nm9180204,,
nm1044996,4,12
nm0887548,1,0
nm1853544,0,23
nm0003150,,
nm6085478,3,7
nm7065036,1,3
nm9204952,,
nm0790283,,
nm0801055,2,3
nm0598946,0,1
nm2197845,,
nm0038295,,
nm0950767,0,1
nm1455120,,
nm5204356,,
nm1322753,4,10
nm1662707,0,14
nm0780852,1,1
nm0128636,0,1
nm6914358,,
nm0805690,1,2
nm0157759,2,18
nm3307804,13,5
nm0029458,5,0
nm0167008,13,12
nm0871293,2,0
nm0517045,,
nm1118245,7,2
nm3879509,1,1
nm5787580,,
nm0754212,5,6
nm0406451,3,3
nm0825873,3,0
nm1416389,2,2
nm1474236,1,1
nm0763490,0,1
nm0205370,0,1
nm2775698,,
nm0161056,13,10
nm0591308,1,5
nm4714963,6,8
nm0000583,10,10
nm0040248,15,14
nm0498555,,
nm0290867,,
nm0372829,,
nm0542642,3,2
nm0650637,1,1
nm0400532,1,2
nm0044717,,
nm0785112,1,3
nm0380702,,
nm3507882,,
nm0498061,,
nm0134224,3,10
nm0176098,,
nm3534186,0,1
nm4003980,1,4
nm0581216,0,1
nm0243829,,
nm0589488,,
nm4959907,,
nm2114842,1,0
nm0204888,1,0
nm1114284,0,3
nm5286739,2,2
nm2209197,1,1
nm0423333,,
nm6884499,0,4
nm1010213,4,4
nm0529591,1,1
nm0715636,2,6
nm1381841,9,1
nm1309359,0,4
nm6818461,,
nm1292099,4,9
nm0000436,50,28
nm3745186,5,3
nm0368871,8,6
nm0110903,,
nm6576028,,
nm0851611,3,12
nm1029798,,
nm0188173,3,2
nm6230910,2,0
nm3905483,1,1
nm0559629,6,1
nm0578604,2,6
nm0456172,,
nm3101855,,
nm6274646,,
nm0000277,29,22
nm1729135,,
nm0850168,6,1
nm0083641,5,0
nm0420746,11,18
nm0596542,,
nm1069854,2,0
nm2001854,0,1
nm1083540,2,2
nm3273000,0,2
nm0345909,6,2
nm0414499,2,7
nm5859905,2,1
nm0054402,,
nm0411693,,
nm0392770,,
nm5499842,0,1
nm0923613,0,3
nm4553924,1,1
nm4438034,1,4
nm0066177,2,2
nm0408642,0,2
nm0218414,,
nm0491107,0,1
nm0557704,,
nm5214760,0,1
nm3781354,,
nm0503793,2,1
nm3192201,3,2
nm0025504,0,1
nm2756415,,
nm0001806,18,34
nm0535351,3,1
nm0290198,,
nm1417315,4,1
nm0387605,,
nm0613634,1,2
nm1109756,1,1
nm0198014,0,1
nm0486522,,
nm0207640,1,0
nm2528965,28,2
nm0767022,57,46
nm2053101,4,0
nm0930302,,
nm0073821,12,2
nm0674398,4,5
nm2035204,1,6
nm1958098,,
nm0223403,,
nm0855107,2,1
nm0266203,1,1
nm0484879,3,0
nm2239085,1,2
nm0065608,0,1
nm0374949,1,4
nm3891250,4,4
nm3453283,10,17
nm4608502,1,2
nm7876431,,
nm0393064,,
nm0699475,,
nm0584198,5,0
nm1444412,1,2
nm0895720,,
nm0484645,,
nm3373269,24,15
nm0851564,2,0
nm6210703,,
nm1155596,7,4
nm3238704,1,0
nm1660595,1,0
nm5860037,14,1
nm4367286,1,0
nm10193828,,
nm0746984,,
nm0304801,5,22
nm2059140,,
nm0456239,5,2
nm0705474,,
nm0244691,1,0
nm0366689,,
nm1006515,1,1
nm0870800,,
nm6899690,,
nm2913918,,
nm0454535,,
nm0994348,27,16
nm1795664,5,0
nm1126847,,
nm0634811,0,1
nm2160297,2,5
nm2650143,3,9
nm1077873,,
nm0787021,0,1
nm0829038,3,7
nm0613833,7,6
nm0324713,1,4
nm6231543,0,3
nm2348970,,
nm0944441,0,1
nm0401763,0,1
nm0257554,0,12
nm0996953,1,1
nm0957794,15,11
nm0276823,0,3
nm2050348,10,4
nm4286760,,
nm0681699,,
nm4116233,1,1
nm2719832,1,2
nm4541315,,
nm0311590,2,1
nm4754017,,
nm3135852,2,3
nm4127624,,
nm1596592,,
nm0624714,2,0
nm0174551,1,1
nm2790184,5,2
nm4540217,4,11
nm2113132,,
nm3430702,,
nm0583008,0,1
nm7665017,0,1
nm0038787,0,1
nm1404627,0,1
nm0713673,,
nm1135423,3,6
nm1318843,5,21
nm0689319,4,6
nm4932870,12,1
nm0108447,8,8
nm2341319,,
nm1556179,,
nm3200012,16,0
nm0892612,3,5
nm1923232,1,0
nm0317442,5,6
nm0775215,,
nm8012737,8,7
nm1865890,1,1
nm1393934,2,1
nm10369569,,
nm0188521,1,3
nm3395675,5,8
nm0385961,,
nm0403225,19,26
nm9352665,3,1
nm0582635,,
nm5142329,,
nm0823089,,
nm0103092,,
nm3349282,,
nm2797828,,
nm0025534,12,8
nm0775652,,
nm0253819,2,0
nm4001962,,
nm1037507,3,3
nm0138335,,
nm0746591,4,6
nm1854064,,
nm2686376,,
nm1910030,1,1
nm0669237,,
nm0134018,3,5
nm4142498,1,2
nm0001418,1,3
nm4270796,,
nm0925028,1,4
nm0000953,17,19
nm2880164,2,5
nm0153596,2,5
nm0333641,3,1
nm0212212,,
nm0879513,2,1
nm0038875,6,0
nm5982714,0,1
nm5616587,,
nm0432420,2,8
nm0000484,11,16
nm0261528,,
nm0532509,21,18
nm0910905,5,0
nm2260801,1,1
nm4059614,7,9
nm6806667,,
nm0332613,,
nm2410755,5,2
nm0005726,8,6
nm0308592,,
nm0674034,10,11
nm0849269,,
nm0790758,0,1
nm0557948,,
nm0477129,3,11
nm2738818,3,8
nm0518836,67,100
nm1007344,,
nm0206911,8,7
nm0534799,2,2
nm0900972,1,0
nm0755531,1,1
nm1325852,9,14
nm0063769,0,1
nm1119681,,
nm0128754,11,11
nm1051863,4,11
nm0309691,1,7
nm5728310,0,1
nm7222219,1,0
nm3210217,5,4
nm0695264,,
nm0225068,1,1
nm0927413,1,1
nm0311407,5,0
nm0179038,18,11
nm0193387,10,8
nm0875710,0,2
nm1181287,21,65
nm0063357,1,1
nm0290041,1,1
nm4662413,0,1
nm0449365,4,3
nm2937347,,
nm5566129,,
nm0502639,,
nm0695857,0,4
nm3342252,7,2
nm1221062,1,1
nm6299961,,
nm0445454,2,6
nm0955622,3,0
nm0448831,12,3
nm1523747,4,12
nm2427621,0,1
nm0905249,,
nm1428845,2,1
nm0255411,5,3
nm0040481,3,6
nm0344841,3,3
nm0880554,5,14
nm0841610,,
nm0997633,,
nm1887803,0,1
nm3792294,1,3
nm2780263,,
nm0472087,,
nm0772095,20,23
nm0431918,7,31
nm0619109,,
nm0844333,28,43
nm0610182,3,4
nm8246243,,
nm1885532,2,0
nm0236451,6,1
nm0295920,,
nm1873747,7,9
nm0120439,,
nm0499051,1,0
nm3859710,,
nm0911011,1,1
nm1119160,1,3
nm0865378,8,3
nm1723199,1,2
nm0486188,3,0
nm0145154,,
nm0234547,,
nm2371848,0,2
nm0349310,,
nm2329969,,
nm0885108,5,1
nm3888440,2,3
nm2050760,8,1
nm1163264,4,8
nm3102046,5,9
nm0569372,0,1
nm0880407,1,0
nm0454148,,
nm2805645,5,0
nm0418883,1,2
nm1397301,10,16
nm1483080,,
nm1265927,1,3
nm0221885,,
nm0502567,,
nm0530756,5,3
nm1409123,,
nm2300053,,
nm2165614,11,13
nm0907835,11,12
nm1065068,0,1
nm0000975,42,16
nm1012778,17,15
nm3941663,,
nm1774345,,
nm0778280,19,4
nm0853130,,
nm1348896,0,2
nm5711202,1,0
nm0039515,2,0
nm0607904,13,4
nm0355527,4,0
nm2596716,,
nm0721949,,
nm0512862,28,13
nm0200023,,
nm0002061,,
nm0904507,,
nm0150170,,
nm0548474,,
nm3223977,,
nm2013191,21,13
nm1699679,0,2
nm2019607,0,1
nm0364619,0,1
nm4470672,4,5
nm0052234,5,0
nm10191283,,
nm0769012,1,1
nm0922304,,
nm0522332,,
nm0259052,7,1
nm1907262,2,4
nm2328122,1,1
nm3646431,0,1
nm1314766,5,8
nm2133257,10,4
nm8956539,,
nm3552687,1,1
nm4326801,2,1
nm6949394,1,0
nm1126058,2,0
nm0460176,17,9
nm4074735,3,4
nm1210984,0,1
nm0451884,8,5
nm2947826,0,1
nm0217134,3,0
nm0451674,8,5
nm0285090,10,10
nm0439231,,
nm0428572,,
nm0690120,1,0
nm0712995,,
nm0857941,3,8
nm0616982,0,2
nm2593468,2,6
nm0636165,1,0
nm3701784,4,4
nm0458441,1,0
nm2988845,1,0
nm1872698,1,9
nm1754495,,
nm0597026,0,1
nm4194530,2,1
nm0431049,10,1
nm0353870,3,43
nm0479711,0,1
nm0235822,4,2
nm0467396,2,13
nm1342721,,
nm1514392,2,3
nm0939540,22,21
nm4423198,4,0
nm0069711,10,26
nm7757013,,
nm0458107,4,4
nm2126042,,
nm3179108,9,11
nm1006696,4,1
nm0614130,2,3
nm0610960,45,34
nm3354020,,
nm0505075,11,0
nm1643006,,
nm0692776,0,1
nm0005131,30,16
nm0270838,0,1
nm3575059,4,7
nm0798676,1,0
nm0304521,2,6
nm0866062,10,19
nm0974273,,
nm5237337,0,1
nm0897799,1,0
nm4273228,3,1
nm0794971,33,2
nm1987002,5,11
nm0821552,9,0
nm0845432,,
nm0011639,,
nm0011042,2,0
nm0854960,,
nm0876783,5,2
nm0475905,27,44
nm0080661,12,8
nm6916508,,
nm0331602,1,2
nm0957362,,
nm0789059,3,0
nm0441513,,
nm0452764,1,0
nm1601862,4,6
nm4235049,27,39
nm0120563,1,1
nm0475845,,
nm0258128,1,1
nm0001804,30,58
nm0507913,1,1
nm2742522,,
nm1662918,,
nm1802793,5,3
